,Date,User,IsVerified,Tweet
364,2022-03-04 03:34:03+00:00,RaviHS38121719,False,Namo Narendra Damodardas Modi ji https://t.co/KbzxWRTxpS
365,2022-03-04 03:34:03+00:00,navneetc2010,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
366,2022-03-04 03:33:59+00:00,KAILASH85265211,False,"Thanks to our prime minister sree narendra modi ji, i am proud to be india. All world hero no 1 modi ji"
367,2022-03-04 03:33:49+00:00,MANOJ63039721,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
368,2022-03-04 03:33:44+00:00,vikasp1000,False,"RT @RavinderKapur2: This brave girl has destroyed Narendra Modi's PR completely .

""We were left on our own to get out of the war zone , wh…"
369,2022-03-04 03:33:43+00:00,AshokJha12,False,@Sunil_Deodhar @ravisolankibjp @narendramodi Jay ho PM Shri Narendra Modi ji ki Vijay ho
370,2022-03-04 03:33:40+00:00,rajeshpandeyMP,False,"RT @BJP4India: ''हम युद्ध के इस संकट में फंसे सभी भारतवासियों को स्वदेश वापस लाने के लिए दिन रात काम कर रहे हैं।

हम यह सुनिश्चित करने में…"
371,2022-03-04 03:33:36+00:00,rajkumarspeaks,False,"RT @newstrackmedia: PM Modi Varanasi Today: PM मोदी अपने गढ़ में दिखाएंगे ताकत, काशी में करेंगे भव्य रोड शो, BJP ने झोंकी पूरी ताकत

https:…"
372,2022-03-04 03:33:32+00:00,Tubtimp1,False,"RT @POTUS: I met with my fellow Quad leaders Prime Minister Scott Morrison, Prime Minister Narendra Modi, and Prime Minister Kishida Fumio…"
373,2022-03-04 03:33:00+00:00,MithaniAbdulsa3,False,"RT @BJP4India: ''हम युद्ध के इस संकट में फंसे सभी भारतवासियों को स्वदेश वापस लाने के लिए दिन रात काम कर रहे हैं।

हम यह सुनिश्चित करने में…"
374,2022-03-04 03:32:47+00:00,RahulBhimseria2,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
375,2022-03-04 03:32:36+00:00,Ravinderjit23,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
376,2022-03-04 03:32:26+00:00,aksbud012,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
377,2022-03-04 03:32:22+00:00,keerthanks2,False,"RT @ANI: Prime Minister Narendra Modi participated today at a virtual summit of Quad leaders, along with US President Joe Biden, Australian…"
378,2022-03-04 03:32:16+00:00,jamessuvagiya,False,RT @ANINewsUP: Prime Minister Narendra Modi interacted with students who returned from Ukraine in Varanasi today. These students shared the…
379,2022-03-04 03:32:09+00:00,SafiaKh88517848,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
380,2022-03-04 03:32:06+00:00,newstrackmedia,False,"PM Modi Varanasi Today: PM मोदी अपने गढ़ में दिखाएंगे ताकत, काशी में करेंगे भव्य रोड शो, BJP ने झोंकी पूरी ताकत

https://t.co/oUrDYNStQk"
381,2022-03-04 03:31:57+00:00,rofl_alex_,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
382,2022-03-04 03:31:57+00:00,Azonagirl,False,"RT @POTUS: I met with my fellow Quad leaders Prime Minister Scott Morrison, Prime Minister Narendra Modi, and Prime Minister Kishida Fumio…"
383,2022-03-04 03:31:56+00:00,dranitsingh,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
384,2022-03-04 03:31:47+00:00,kirankmr016,False,"RT @POTUS: I met with my fellow Quad leaders Prime Minister Scott Morrison, Prime Minister Narendra Modi, and Prime Minister Kishida Fumio…"
385,2022-03-04 03:31:38+00:00,lumbingautam,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
386,2022-03-04 03:31:36+00:00,RKTShukl1,False,RT @rashtrapatibhvn: President Kovind inaugurated the ‘Arogya Vanam’ at Rashtrapati Bhavan in presence of Prime Minister Narendra Modi. Aro…
387,2022-03-04 03:31:35+00:00,Goldy23Yadav,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
388,2022-03-04 03:31:30+00:00,mynameisrhoss,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
389,2022-03-04 03:31:19+00:00,HariSolankiBJP,False,"""हम युद्ध के इस संकट में फंसे सभी भारतवासियों को स्वदेश वापस लाने के लिए दिन रात काम कर रहे हैं।

यह सुनिश्चित करने… https://t.co/nfsL4cIlWC"
390,2022-03-04 03:31:11+00:00,pandey_Hiren123,False,"RT @HinduNarendraa: I just took the @mannkibaat Quiz. Try it now on the Narendra Modi App! 
My Score 10/10 😊
@narendramodi 
@BJP4India 
@BJ…"
391,2022-03-04 03:31:09+00:00,pandey_Hiren123,False,"RT @sapnakhatri_16: I just took the @mannkibaat Quiz. Try it now on the Narendra Modi App! 
@narendramodi @BJP4India 
@BJP4Himachal @jairam…"
392,2022-03-04 03:31:05+00:00,Kohinoor_18,False,"RT @Arun2981: Bharat Mata ki Jai 

Narendra Modi - 😷😷😷😷😷

 https://t.co/gr20EoZb8e"
393,2022-03-04 03:30:56+00:00,arpit98529,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
394,2022-03-04 03:30:47+00:00,AmbiiMoore,False,"RT @POTUS: I met with my fellow Quad leaders Prime Minister Scott Morrison, Prime Minister Narendra Modi, and Prime Minister Kishida Fumio…"
395,2022-03-04 03:30:41+00:00,nitesh47,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
396,2022-03-04 03:30:38+00:00,YeshShukla5,False,"RT @kmshambhu: Prime Minister Hon'ble Shri Narendra Modi Ji addressing public meeting in Jaunpur, Uttar Pradesh."
397,2022-03-04 03:30:31+00:00,AlamJitwarpur,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
398,2022-03-04 03:30:25+00:00,tryoftruth,False,Modi Exposed By TV Cameras | Indian Prime Minister Narendra Modi Exposed... https://t.co/3ITiuMJJQ2 via @YouTube… https://t.co/F8uB2dyEA6
399,2022-03-04 03:30:10+00:00,ankit23soni95,False,"RT @gssjodhpur: हम युद्ध के इस संकट में फंसे सभी भारतवासियों को स्वदेश वापस लाने के लिए दिन रात काम कर रहे हैं। 

हम यह सुनिश्चित करने में…"
400,2022-03-04 03:30:07+00:00,Hell_boy_99,False,"RT @POTUS: I met with my fellow Quad leaders Prime Minister Scott Morrison, Prime Minister Narendra Modi, and Prime Minister Kishida Fumio…"
401,2022-03-04 03:30:06+00:00,rakeshkhulbe,False,"RT @Arun2981: Bharat Mata ki Jai 

Narendra Modi - 😷😷😷😷😷

 https://t.co/gr20EoZb8e"
402,2022-03-04 03:29:48+00:00,MateenGkhan,False,"RT @thewire_in: The burning train on February 27, 2002 – and the lies and false narratives built around it – kept Narendra Modi in power in…"
403,2022-03-04 03:29:41+00:00,SheikAb70185580,False,"RT @POTUS: I met with my fellow Quad leaders Prime Minister Scott Morrison, Prime Minister Narendra Modi, and Prime Minister Kishida Fumio…"
404,2022-03-04 03:29:40+00:00,DubeySanjay7,False,"आदरणीय प्रधानमंत्री श्री Narendra Modi जी का वाराणसी में 4 मार्च को रोड शो...
#UPFirMangeBJP
#काशीसंकल्प https://t.co/3TqBMs7K3k"
405,2022-03-04 03:29:40+00:00,OrangeIndia3,False,"RT @yaajnaseni1: We were told that, ""Power corrupts, Absolute Power corrupts Absolutely"".
And then along came Narendra Damodardas Modi - th…"
406,2022-03-04 03:29:35+00:00,sceptical_panda,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
407,2022-03-04 03:29:25+00:00,vijaytaAAP,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
408,2022-03-04 03:29:24+00:00,PrasadBhandar18,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
409,2022-03-04 03:29:21+00:00,Shyamal64192305,False,"Those doing caste politics only benefited their families, says PM Modi
https://t.co/rl7XRtGQxu

via NaMo App https://t.co/8Gv7wu8wAo"
410,2022-03-04 03:29:20+00:00,Nicky37122264,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
411,2022-03-04 03:29:13+00:00,Sunny14835723,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
412,2022-03-04 03:29:11+00:00,rohit_am_i,False,"RT @yippeekiyay_dk: Good morning

Daily reminder : Sanghis are NOT Hindus. Narendra Modi is NOT India.

And Indian news anchors are NOT jou…"
413,2022-03-04 03:29:11+00:00,JPALWAR,False,"RT @gssjodhpur: हम युद्ध के इस संकट में फंसे सभी भारतवासियों को स्वदेश वापस लाने के लिए दिन रात काम कर रहे हैं। 

हम यह सुनिश्चित करने में…"
414,2022-03-04 03:29:10+00:00,AbdulCivil15,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
415,2022-03-04 03:29:08+00:00,BeingSameerahmd,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
416,2022-03-04 03:29:05+00:00,Vrana5229Vijay,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
417,2022-03-04 03:29:02+00:00,enavabharat,False,"PM नरेंद्र मोदी आज करेंगे ‘एनर्जी फॉर सस्टेनेबल ग्रोथ’ वेबिनार को संबोधित
👉 https://t.co/NHgwQUc1yC
 #HindiNews #Navabharat"
418,2022-03-04 03:29:01+00:00,RAJA_Avanager,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
419,2022-03-04 03:28:56+00:00,bhss_simran24,False,RT @TheNewIndian_in: Voting is in favour of BJP in the sixth phase of assembly elections. The voting so far has proved that people are goin…
420,2022-03-04 03:28:50+00:00,rushtoruchika,False,"RT @yippeekiyay_dk: Good morning

Daily reminder : Sanghis are NOT Hindus. Narendra Modi is NOT India.

And Indian news anchors are NOT jou…"
421,2022-03-04 03:28:47+00:00,harshit7953,False,"Amidst the raging #Ukraine crisis, PM Narendra Modi will spend two days in Varanasi in the campaign for the seventh… https://t.co/9se358nlKq"
422,2022-03-04 03:28:40+00:00,RajuAware7,False,@kunalkamra88 Modi hai to sab mumkin hai ( sabka sath sabaka vikas )   you are lucky Hindustan pm is pm narendra mo… https://t.co/anJneU80pa
423,2022-03-04 03:28:39+00:00,pkmona28,False,RT @ANINewsUP: Prime Minister Narendra Modi interacted with students who returned from Ukraine in Varanasi today. These students shared the…
424,2022-03-04 03:28:39+00:00,sudarshan9009,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
425,2022-03-04 03:28:36+00:00,terence_fdes,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
426,2022-03-04 03:28:27+00:00,whosatyamkumar,False,"RT @POTUS: I met with my fellow Quad leaders Prime Minister Scott Morrison, Prime Minister Narendra Modi, and Prime Minister Kishida Fumio…"
427,2022-03-04 03:28:26+00:00,Deepali_p,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
428,2022-03-04 03:28:24+00:00,ClubCabeza,False,"RT @POTUS: I met with my fellow Quad leaders Prime Minister Scott Morrison, Prime Minister Narendra Modi, and Prime Minister Kishida Fumio…"
429,2022-03-04 03:28:21+00:00,bhss_simran24,False,RT @TheNewIndian_in: PM Narendra Modi will address a public meeting in Jaunpur at 12:40 pm and in Chandauli at 2:20 pm today in Uttar Prade…
430,2022-03-04 03:28:17+00:00,samirmaheta3,False,"RT @NewsArenaIndia: Prime Minister Narendra Modi interacted with students who were recently evacuated from Ukraine in Varanasi.

https://t.…"
431,2022-03-04 03:28:17+00:00,Masabshaikh2012,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
432,2022-03-04 03:28:13+00:00,Hamza25649168,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
433,2022-03-04 03:28:11+00:00,PurvanchalD247,False,"RT @gssjodhpur: हम युद्ध के इस संकट में फंसे सभी भारतवासियों को स्वदेश वापस लाने के लिए दिन रात काम कर रहे हैं। 

हम यह सुनिश्चित करने में…"
434,2022-03-04 03:28:06+00:00,DrRshams,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
435,2022-03-04 03:28:01+00:00,Shahzebalvi4,False,"RT @NewsArenaIndia: Prime Minister Narendra Modi interacted with students who were recently evacuated from Ukraine in Varanasi.

https://t.…"
436,2022-03-04 03:27:57+00:00,Mlbijowa,True,"RT @BJP4India: ''हम युद्ध के इस संकट में फंसे सभी भारतवासियों को स्वदेश वापस लाने के लिए दिन रात काम कर रहे हैं।

हम यह सुनिश्चित करने में…"
437,2022-03-04 03:27:56+00:00,audepurwala,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
438,2022-03-04 03:27:51+00:00,amit77721,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
439,2022-03-04 03:27:43+00:00,naturalbeings01,False,"RT @POTUS: I met with my fellow Quad leaders Prime Minister Scott Morrison, Prime Minister Narendra Modi, and Prime Minister Kishida Fumio…"
440,2022-03-04 03:27:34+00:00,DsouzaMarkwyn,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
441,2022-03-04 03:27:32+00:00,Kalafauji2001,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
442,2022-03-04 03:27:32+00:00,Isaac91daniel,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
443,2022-03-04 03:27:26+00:00,ADITYAA58712973,False,"@BabuPolitics @varungrover @_nirajshah @ndtvindia @RShivshankar In new ""India"" Narendra Modi and Godi media totally… https://t.co/6SMNc8Q721"
444,2022-03-04 03:27:11+00:00,ashishdubey_07,False,"PM Narendra Modi  ji, India's 'Bridge of Hope' @PiyushGoyal
 #OperationGanga https://t.co/VemjpaiHYL"
445,2022-03-04 03:27:01+00:00,DoshiNarendra,False,"@INCIndia Congress is worried by the Prachar by Narendra Modi.
There is no one in Congress to match the Prachar by… https://t.co/CqBLfNey3G"
446,2022-03-04 03:26:41+00:00,hruturajbawane,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
447,2022-03-04 03:26:33+00:00,bhss_simran24,False,"RT @TheNewIndian_in: BREAKING: PM Narendra Modi, President Joe Biden of US, PM Scott Morrison of Australia &amp; PM Fumio Kishida of Japan will…"
448,2022-03-04 03:26:30+00:00,mbansal508,False,"RT @thakkar_sameet: Which UN, USA, UK, EU, CHINA Can't.....

HE NARENDRA DAMODARDAS MODI CAN.....

RUSSIA stopped War for 6 hrs for INDIA,…"
449,2022-03-04 03:26:29+00:00,itsSatyamPanday,False,"RT @BJPLive: ''हम युद्ध के इस संकट में फंसे सभी भारतवासियों को स्वदेश वापस लाने के लिए दिन रात काम कर रहे हैं।

हम यह सुनिश्चित करने में बि…"
450,2022-03-04 03:26:27+00:00,BSingh_bjp,False,"RT @gssjodhpur: हम युद्ध के इस संकट में फंसे सभी भारतवासियों को स्वदेश वापस लाने के लिए दिन रात काम कर रहे हैं। 

हम यह सुनिश्चित करने में…"
451,2022-03-04 03:26:22+00:00,vermarahul3735,False,"RT @POTUS: I met with my fellow Quad leaders Prime Minister Scott Morrison, Prime Minister Narendra Modi, and Prime Minister Kishida Fumio…"
452,2022-03-04 03:26:10+00:00,vinod858689,False,"RT @gssjodhpur: हम युद्ध के इस संकट में फंसे सभी भारतवासियों को स्वदेश वापस लाने के लिए दिन रात काम कर रहे हैं। 

हम यह सुनिश्चित करने में…"
453,2022-03-04 03:26:07+00:00,NavalsolankiBjp,False,"''हम युद्ध के इस संकटमें फंसे सभी भारतवासियों को स्वदेश वापस लाने के लिए दिन रात काम कर रहे हैं।

हम यह सुनिश्चित क… https://t.co/8vtJut11rc"
454,2022-03-04 03:25:56+00:00,murlidhardwiv17,False,"RT @gssjodhpur: हम युद्ध के इस संकट में फंसे सभी भारतवासियों को स्वदेश वापस लाने के लिए दिन रात काम कर रहे हैं। 

हम यह सुनिश्चित करने में…"
455,2022-03-04 03:25:50+00:00,senthilchandr,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
456,2022-03-04 03:25:47+00:00,Erahmadwaseem,False,"RT @yippeekiyay_dk: Good morning

Daily reminder : Sanghis are NOT Hindus. Narendra Modi is NOT India.

And Indian news anchors are NOT jou…"
457,2022-03-04 03:25:44+00:00,rsjoshi3k,False,"RT @ajitdatta: ""Widespread disgust amongst Western leaders at Indian Prime Minister Narendra Modi"". Frankly, there is no better parameter t…"
458,2022-03-04 03:25:39+00:00,BankeVeer,False,"RT @zoo_bear: ""Just like a parent takes care of his children, in the same way the Prime Minister of India, Modi ji, like a father, is conce…"
459,2022-03-04 03:25:38+00:00,ranikhet,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
460,2022-03-04 03:25:36+00:00,himamshuism,False,"@dr_communal No troll.
 Actually the students didn't understand what to say(Jai or Zindabad) when he said narendra… https://t.co/8aEU7oTDVi"
461,2022-03-04 03:25:24+00:00,MoneycontrolH,False,"#FreeFireGame को सिंगापुर की कंपनी #SeaLtd ने डिवेलप किया है और इसकी मार्केटिंग भी वही करती है.
@SeaGroup 
https://t.co/lz8kZmeROP"
462,2022-03-04 03:25:21+00:00,prashantspace,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
463,2022-03-04 03:24:53+00:00,AbpGanga,True,"अंतिम चरण के चुनाव प्रचार में राजनीतिक दलों ने झोंकी पूरी ताकत, जानिए पीएम मोदी और अखिलेश यादव का रोड शो कहां होगा… https://t.co/sdWYerUI7L"
464,2022-03-04 03:24:50+00:00,tajuddinshaik15,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
465,2022-03-04 03:24:34+00:00,RohanSH73440974,False,"RT @thakkar_sameet: Which UN, USA, UK, EU, CHINA Can't.....

HE NARENDRA DAMODARDAS MODI CAN.....

RUSSIA stopped War for 6 hrs for INDIA,…"
466,2022-03-04 03:24:33+00:00,sanjay_bjplko,False,"RT @BJP4India: ''हम युद्ध के इस संकट में फंसे सभी भारतवासियों को स्वदेश वापस लाने के लिए दिन रात काम कर रहे हैं।

हम यह सुनिश्चित करने में…"
467,2022-03-04 03:24:31+00:00,uk071970,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
468,2022-03-04 03:24:30+00:00,LakharaPravin,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
469,2022-03-04 03:24:28+00:00,Nitin__deshwal,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
470,2022-03-04 03:24:24+00:00,sdfiek,False,"RT @POTUS: I met with my fellow Quad leaders Prime Minister Scott Morrison, Prime Minister Narendra Modi, and Prime Minister Kishida Fumio…"
471,2022-03-04 03:24:23+00:00,JayantsTwit,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
472,2022-03-04 03:24:19+00:00,ReclusiveReload,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
473,2022-03-04 03:24:16+00:00,Pursuetweets,False,"At Quad Meet, Prime Minister Narendra Modi Calls For Return To Path Of Dialogue And Diplomacy On Ukraine Crisis.… https://t.co/u4vnbcBGNK"
474,2022-03-04 03:24:07+00:00,WajidSajid6,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
475,2022-03-04 03:24:06+00:00,mdarasul,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
476,2022-03-04 03:24:05+00:00,rajmane_mahesh,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
477,2022-03-04 03:24:03+00:00,rahulmahadik075,False,"RT @thakkar_sameet: Which UN, USA, UK, EU, CHINA Can't.....

HE NARENDRA DAMODARDAS MODI CAN.....

RUSSIA stopped War for 6 hrs for INDIA,…"
478,2022-03-04 03:23:53+00:00,KapilYa02807674,False,"RT @gssjodhpur: हम युद्ध के इस संकट में फंसे सभी भारतवासियों को स्वदेश वापस लाने के लिए दिन रात काम कर रहे हैं। 

हम यह सुनिश्चित करने में…"
479,2022-03-04 03:23:50+00:00,iphone_gm,False,"RT @_abhishekbansal: PM Narendra Modi  ji, India's 'Bridge of Hope' 

 #OperationGanga https://t.co/CFyNouNmZT"
480,2022-03-04 03:23:42+00:00,RajeshP92414993,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
481,2022-03-04 03:23:32+00:00,kartheesanp,False,"RT @ANI: Prime Minister Narendra Modi participated today at a virtual summit of Quad leaders, along with US President Joe Biden, Australian…"
482,2022-03-04 03:23:13+00:00,JaganMangalass1,False,"ഇന്ത്യയുടെ കാവൽക്കാരൻ ശക്തനായത് കൊണ്ട് ഞങ്ങൾക്ക് ഒരു പോറൽ പോലും പറ്റാതെ യുദ്ധഭൂമിയിൽ നിന്നും തിരിച്ചെത്തി ;

യുക്രെ… https://t.co/Ksy7iLjjPm"
483,2022-03-04 03:23:08+00:00,SurrealDawn,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
484,2022-03-04 03:23:04+00:00,CarlosMite17,False,"RT @POTUS: I met with my fellow Quad leaders Prime Minister Scott Morrison, Prime Minister Narendra Modi, and Prime Minister Kishida Fumio…"
485,2022-03-04 03:22:58+00:00,gssjodhpur,True,"हम युद्ध के इस संकट में फंसे सभी भारतवासियों को स्वदेश वापस लाने के लिए दिन रात काम कर रहे हैं। 

हम यह सुनिश्चित क… https://t.co/StVGe1utC8"
486,2022-03-04 03:22:54+00:00,SharmaAnoopK,False,"RT @INCGhogha: I am ashamed that my PM is Narendra Modi.

#BesharmPracharMantri https://t.co/hPDjaUo4CX"
487,2022-03-04 03:22:43+00:00,Zangetsu191,False,"RT @NewsArenaIndia: Prime Minister Narendra Modi interacted with students who were recently evacuated from Ukraine in Varanasi.

https://t.…"
488,2022-03-04 03:22:42+00:00,FcShivakumar,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
489,2022-03-04 03:22:20+00:00,SUN_EXPRESS,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
490,2022-03-04 03:22:15+00:00,BoratTutar,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
491,2022-03-04 03:22:08+00:00,404DDT,False,"RT @ANI: Prime Minister Narendra Modi participated today at a virtual summit of Quad leaders, along with US President Joe Biden, Australian…"
492,2022-03-04 03:22:07+00:00,MrAmiable08,False,"RT @PAPA__Tweets: In the name of High LEVEL Meeting, Narendra Modi is Busy in Photoshoot and Fooling the NATION.

https://t.co/lzwOFKpjhL h…"
493,2022-03-04 03:22:05+00:00,NOIDA_noidabjp,False,"RT @ANI: Prime Minister Narendra Modi participated today at a virtual summit of Quad leaders, along with US President Joe Biden, Australian…"
494,2022-03-04 03:21:53+00:00,Adam01221145,False,"RT @ANI: Prime Minister Narendra Modi will participate along with US President Joe Biden, Australian PM Scott Morrison, and Japanese PM Fum…"
495,2022-03-04 03:21:52+00:00,NitinTripathiUp,False,"@lindyli The Prime Minister of the country, Shri Narendra Modi, interacted as a parent with the students who came b… https://t.co/s237HZaIfC"
496,2022-03-04 03:21:45+00:00,HeatherMacaule1,False,"Narendra Modi may be a Putin appeaser, but he's OUR Putin appeaser via @crikey_news https://t.co/UiHrqoCCXp"
